Certainty,Exposant,Match,Titre
,"Aguero, Pablo-Emiliano de",,1
,"Aguttes, Jean-Georges",,5
,"Aguttes, Yves",,1
,Ahmed-Aly,,2
,Ahmet-Aly,,1
,"Aiffre, Raymond-René",,10
,"Aiguier, Auguste",,10
,"Ailhaud, Fortuné",,1
,"Aillaud, Alphonse",,9
,"Aimé-Paillard, Paul-Eugène",,1
,"Ainolrot, Alexandre",,3
,"Aita de La Pennuela, Mlle Mathilde",,1
,"Aita de La Penuela, Mlle Mathilde",,4
,"Aivasovski, Jean",,2
,"Aivasovsky, Jean",,12
,"Aizelin, Mme (née Sophie Berger)",,6
,"Aizelin, Mme, née Sophie Berger",,3
,"Akerlund, Peter",,1
,"Alaine, Félix",,3
,"Alais, Paul",,1
,"Alaux, Jean",,1
,"Albert, Félix",,1
,"Albert, Joseph",,2
,"Alboy-Rebouet, Alfred",,6
,"Alboy-Rebouet, Alfred-Marie",,4
,"Alboy-Rebouet, Louis",,1
,"Albrespy, André",,5
,"Albufera, Mme d’",,2
,"Albuféra, Mme La duchesse d’",,3
,"Albuféra, Mme la duchesse Malvina d’",,3
,"Alchimovicz, Casimir",,2
,"Alchimowicz, Casimir ",,1
,"Alchimowicz, Kazimir",,1
,"Alcott, Mlle May ",,1
,"Aldebert, Pierre-Jacques",,1
,"Alden-Weir, Julian",,2
,"Alden-Weir, Julien",,1
,"Alexander, Léon",,1
,"Alexandre, Léon",,16
,"Alexandre, Marix",,1
,"Alexandre, Mme",,1
,"Alféraky, Achille d'",,1
,"Algéry, Mme Thérèse",,1
,"Alheim, Jean d'",,12
,"Alheim, Jean d' ",,2
,"Alheim, Jean d’",,14
,"Alheim, Mme Jeanne Limosin d'",,3
,"Alheim, Mme Jeanne Limosin d’",,1
,Ali de Saint-Prix,,1
,"Aligny, Charles-François-Théodore",,3
,"Aligny, Claude-Emile-Théodore Caruelle d’",,1
,"Aligny, Claude-Félix-Théodore",,3
,"Aligny, Claude-Félix-Théodore Caruelle d'",,2
,"Aligny, Claude-Félix-Théodore Caruelle d’",,7
,"Aligny, Théodore",,6
,"Aligny, Théodore Caruelle d’",,11
,"Aligny, Théodore-Caruelle d’",,7
,"Alizard, Antoine-Julien",,5
,"Alizard, Julien-Antoine",,2
,"Allain, Mlle Pauline",,12
,"Allain, Mme Pauline",,17
,"Allaire, Jules-François",,1
,"Allais, Paul-Prosper-Ernest",,1
,"Allais, Prosper-Paul-Ernest",,1
,"Allan, Mlle Marie",,1
,"Allan, Mme",,1
,"Allan, Robert-W.",,1
,"Allan, Robert-William",,1
,"Allard Cambray, Célestin",,1
,"Allard, Célestin",,2
,"Allard, Jean-Pierre-Eugène",,1
,"Allard, Mme (née Emilie Pasque)",,3
,"Allard, Mme Maria (née Tournemine)",,1
,"Allard, Mme Maria (née de Tournemine)",,1
,Allard-Cambray,,1
,"Allard-Cambray, Célestin",,3
,"Allard-Gambray, Célestin",,1
,"Allart, Virginie",,2
,"Allason, Silvio",,1
,"Allegré, Charles",,1
,"Allemand, Gustave",,11
,"Allemand, Gustave ",,2
,"Allemand, Louis-Hector",,18
,"Allevarrès de Serravalle, Mlle Louise-Antoinette",,1
,"Allier, Mlle Elisa",,5
,"Allombert, Louis",,2
,"Allongé, Auguste",,42
,"Allongé, Auguste ",,2
,"Allou, Antoine-Roger-Henri",,1
,"Allouard, Léon",,1
,"Alma-Tadema, Laurens",,3
,"Alma-Tadema, Laurent",,1
,"Alma-Tadema, Mme Laura-Thérésa ",,1
,"Alma-Tadéma, Laurent",,2
,"Alma-Tadéma, Mme Laura-Thérésa",,2
,"Almeida Furtado, Francisco d'",,2
,"Almeida, José",,3
,"Alophe, Alexandre-Marie",,1
,"Alophe, Marie-Alexandre",,26
,"Alophe, Marie-Alexandre ",,2
,"Alozio, Mlle Clarisse",,1
,"Alsbergh, Achille",,3
,"Alt, Rodolphe",,2
,"Altemer, Mlle Clémence",,1
,"Altemer, Mme Clemence",,1
,"Altemer, Mme Clémence",,1
,"Altemer, Mme Clémence ",,1
,"Altieri, princesse Olga Cantacuzène",,1
,"Amado, Raymond",,1
,"Amado, Raymond ",,1
,"Aman, Théodore",,4
,"Amaury, Alexandre",,1
,"Amaury-Duval, Eugène-Emmanuel",,28
,"Amberg, W.",,1
,"Ambroise, Jules-Francis-Achille",,1
,"Amen, Jean-Baptiste",,1
,"Amenon, Mlle Juliette d'",,1
,"Amerling, Friedrich",,2
,"Amic, Clarice",,1
,"Amic, Mlle",,2
,"Amiel, Louis",,1
,"Amiot, Jules-Charles",,1
,"Amirault, Henri",,1
,"Amouroux, Joseph",,2
,"Amphoux, Etienne-Paul",,1
,"Amphoux, Etienne-Paul ",,1
,"Amsinck, Agathim d'",,1
,"Amsinck, Mme A.-D.",,2
,"Amsinck, Mme D.",,2
,"Amus, Carlo-Eugenio",,2
,"Amy, Mlle Louise",,2
,"Ancillotti, Torello",,1
,"Ancona, Vito d'",,1
,"Ancona, Vito d’",,1
,"Ancourt, Edward",,1
,"Anders, Frédéric",,1
,"Anders, Mme Marie-Joséphine (née Heseque)",,2
,"Anders, Mme Marie-Joséphine (née Hésèque)",,2
,"Anders, Mme veuve Marie-Joséphine (née Hésèque)",,1
,"Anderson, A.-Archibald",,2
,"Anderson, A.-Archibald ",,1
,"Anderson, Nils",,1
,"Anderson, S.",,1
,"Anderson, Sophie ",,1
,"Andigny, Mme Jenny des",,1
,"Andiran, Frédéric d’",,1
,"Andresco, Jean",,2
,"Andrescq, Jean",,2
,Andrieu,,5
,"Andrieu, Henri",,2
,"Andrieu, Pierre",,20
,"Andrieu, Pierre ",,1
,"Andrieux, Auguste",,6
,"Andrieux, Auguste-Clément",,2
,"Andrieux, Clotilde",,1
,"Andrieux, Clément-Auguste",,7
,"André, Aimé",,2
,"André, Aimé-Louis",,6
,"André, Charles",,1
,"André, Charles-Hippolyte",,1
,"André, Charles-Hippolyte ",,1
,"André, Edmond-Marthe-Alphonse",,7
,"André, Eugène",,1
,"André, Jacques",,8
,"André, Jules",,60
,"André, Marthe-Alphonse-Edmond",,1
,"André, Marthe-Alphonse-Edmond-Jules",,2
,"André, Mlle",,2
,"André, Tobias",,1
,"André, feu Jules",,1
,"Andréa, Jacopo d’",,2
,"Andrée, Mlle",,1
,"Anfray, Mlle Elisa",,3
,"Anfray-Radou, Mme Elisa",,1
,"Angeli, Henri d’",,1
,"Angeli, Henry",,2
,"Anglade, Jean-Baptiste",,1
,"Anglas, Louis-Claudien",,2
,"Angrand-Campenon, Mlle Sargines",,1
,"Annaly, Mme",,4
,"Annunciaçao, Thomaz-José d’",,4
,"Ansart, Paul-Adolphe",,1
,"Ansdell, R.",,3
,"Anselia, Mme Marie",,1
,"Anselin, Louis-Julien",,4
,"Anselma, Mme Lacroix-Marie",,1
,"Anselma, Mme Marie",,12
,"Anselma, Mme Marie ",,2
,"Anselma, Mme Marie-Lacroix",,1
,"Antheaume, Michel-Xavier",,2
,"Antheaume, Xavier-Michel",,2
,"Anthoine, Louis d'",,5
,"Anthoine, Louis d’",,2
,"Anthonissen, Louis-Joseph",,1
,"Anthony, M.",,2
,"Antigna, Alexandre-Jean-Pierre",,2
,"Antigna, Jean-Pierre",,3
,"Antigna, Jean-Pierre-Alexandre",,62
,"Antigna, Jean-Pierre-Alexandre ",,2
,"Antigna, Mlle Marie-Hélène",,3
,"Antigna, Mme Hélène-Marie",,8
,"Antigna, Mme Marie-Hélène",,12
,"Antigna, Mme Marie-Hélène ",,2
,"Antigna, feu Jean-Pierre-Alexandre",,2
,"Antiq, Charles",,5
,"Antoine, Charles",,1
,"Antoni, Louis",,2
,"Antonia, Mlle",,1
,Antonio,,1
,"Antony, Pierre ",,1
,"Apoil, Alexis",,3
,"Apoil, Charles-Alexis",,8
,"Apoil, Mme (née Suzanne-Estelle Béranger)",,4
,"Apoil, Mme Estelle (née Béranger)",,3
,"Apoil, Mme Estelle-Suzanne (née Béranger)",,4
,"Apoil, Mme Estelle-Suzanne, née Beranger",,1
,"Apoil, Mme Suzanne-Estelle (née Béranger)",,7
,Apoux,,1
,"Apoux, Joseph",,2
,"Apparuti, Albert-Léon",,1
,"Apparuti, Albert-Léon ",,1
,"Appert, Eugène",,20
,"Appert, Mme Pauline",,2
,"Appiani, André",,2
,"Apvril, Edouard d'",,7
,"Apvril, Edouard d’",,6
,"Aquila, comte Louis de Bourbon d'",,3
,"Arago, Alfred",,6
,"Araujo, Joaquin",,2
,"Araujo, Joaquin ",,2
,"Arbant, Louis",,6
,"Arbeit, Eugène",,8
,"Arbeit, Eugène ",,1
,"Arbeit, François-Joseph-Eugène",,1
,"Arbey, Pol",,1
,"Arbo, Pierre-Nicholas",,2
,"Arbo, Pierre-Nicolas",,4
,"Arborelius, Olof",,2
,"Arbouin, Sidney",,2
,"Arbouin, Sidney ",,1
,"Arbouin, Sydney",,3
,"Archenault, Adrien-François-Théodore",,1
,"Archenault, Adrien-Théodore",,1
,"Archenault, François-Théodore",,2
,"Archenault, Pierre-Adrien-François-Théodore",,2
,"Archer, James",,1
,"Archinard, Mme (née Fanny-Marguerite Rouvier)",,1
,Arcos,,1
,"Arcos, Santiago",,2
,"Arent, Mlle Adèle",,1
,"Arera, Mlle Elisabeth-Louise",,1
,"Aridas, Auguste",,4
,"Arienti, Charles",,1
,Arlin Joanny,,2
,"Arlin, Joanny",,9
,"Armand, Alexandre-François",,1
,"Armand, Frédéric",,1
,"Armand-Delille, Ernest-Emile",,4
,"Armand-Delille, Ernst",,6
,"Armand-Delille, Ernst ",,2
,"Armand-Dumaresq, Charles-Edouard",,27
,"Armand-Dumaresq, Charles-Edouard ",,1
,"Armand-Simon, Auguste",,2
,"Armengaud, Charles-Eugène",,1
,"Armitage, E.",,1
,"Armitage, Edward",,1
,"Arnal, Mlle Louise",,2
,"Arnaud Weber, Mme (née Weber)",,1
,"Arnaud, L.",,1
,"Arnaud, Pierre",,1
,"Arnold, Carl",,1
,"Arnold, Mme v[euv]ve",,1
,"Arnoud, Charles",,15
,"Arnoud, Charles ",,1
,"Arnoud, Jean-Baptiste",,1
,"Arnout, Jean-Baptiste",,2
,"Arnoux, Michel",,15
,"Arnoux, Michel ",,1
,"Arnull, Georges",,1
,"Arnz, Albert",,4
,"Arondel, Henri",,3
,"Arrau, de",,3
,"Arrault, Clovis-Aimé",,1
,"Arrés-Lapoque, Jules",,2
,"Arsenne, Louis-Charles",,3
,"Artan, Louis-Victor-Antoine",,7
,"Artan, Louis-Victor-Antoine ",,2
,"Arthaud, Jules-Gabriel",,1
,"Arthur, Alfred",,1
,"Arthus, Louis-Albert",,2
,"Artigue, Albert",,1
,"Artigue, Albert-Emile ",,1
,"Artz, Adolphe",,8
,"Arus, Joseph-Raoul",,1
,"Arus, Raoul",,5
,"Arus, Raoul ",,2
,"Askevold, Anders",,4
,"Asselbergs, Alphonse",,11
,"Asselbergs, Alphonse ",,2
,"Astruc, Frederic",,1
,"Astruc, Frédéric",,2
,"Astruc, Marius-Théodore",,3
,"Attendu, Antoine-Ferdinand",,12
,"Attendu, Antoine-Ferdinand ",,2
,"Atthalin, Louis-Marie-Jean-Baptiste",,1
,"Attier, Charles-Emile",,1
,"Attout-Tailfer, Pierre-Alphonse",,2
,"Aubanel, Joseph",,7
,"Aubaud, Mlle Juliette-Marie",,1
,"Aubert, Ernest-Jean",,11
,"Aubert, Jean-Ernest",,11
,"Aubert, Jean-Ernest ",,2
,"Aubert, Joseph",,5
,"Aubert, Joseph ",,2
,"Aubert, Mme Stéphanie",,2
,"Aubertier, Alcide-Francisque",,1
,"Aubertier, Francisque-Alcide",,1
,"Aubin, Gustave",,7
,"Aublet, Mme Florence-Mélanie",,2
,"Aubreil, Georges-René ",,2
,"Aubrun, Louis",,1
,"Aubry Le Comte, Hyacinthe-Louis-Victor-Jean-Baptiste",,1
,"Aubry, Augustin-Henri",,2
,"Aubry-Lecomte, Hyacinthe-Louis-Victor-Hippolyte",,2
,"Aubry-Lecomte, Hyacinthe-Louis-Victor-Jean-Baptiste",,2
,"Aubryet, Maurice",,5
,"Aubryet, Maurice ",,1
,"Audfray, Etienne",,1
,"Audfray, Etienne ",,1
,"Audfray, Etienne-Jean",,1
,"Audiat, Mme Félicie",,11
,"Audibert, Louis",,1
,"Audiffred, Edouard",,1
,"Audiffret, Ed.",,1
,"Audra-Rosémond, Casimir",,1
,"Audry, Ferdinand",,3
,"Audy, Jouanny",,1
,"Aufray de Roc-Bhian, Alphonse-Edouard",,1
,"Aufray, Alphonse-Edouard",,4
,"Aufray, Edouard-Alphonse",,5
,"Aufray, Edouard-Alphonse-Enguerrand",,1
,"Aufray, Joseph-Athanase",,16
,"Auger, Alcide",,3
,"Auger, Charles",,2
,"Auger, Charles-Alexandre",,1
,"Augé, Estienne",,10
,"Augé, Jules",,2
,"Augé, Philippe-Alexis",,1
,"Aumonier, James",,1
,"Aumont, Mlle Augustine-Louise",,2
,"Aurdaneta, Alberto",,1
,"Aure, Mlle Catherine d'",,1
,"Aure, Mlle Catherine d’",,1
,"Aure, Mme Catherine d’",,1
,"Aurèle, Marc",,1
,"Aussandon, Hippolyte",,17
,"Aussandon, Joseph-Nicolas-Hippolyte",,8
,"Aussandon, Joseph-Nicolas-Hippolyte ",,2
,"Aussandon, Mme Aline (née Thierry)",,1
,"Auteroche, Alfred",,25
,"Auteroche, Alfred-Eloi",,6
,"Auteroche, Mlle Eugénie Venot d'",,3
,"Auteroche, Mlle Eugénie Venot d' ",,1
,"Auteroche, Mlle Eugénie Venot d’",,1
,"Authiat, Eugène-Alfred",,3
,"Authié, Lubin",,1
,"Auxerre, François",,1
,"Auzende, Louis",,1
,"Avancon, Ernest-Thiérion d'",,1
,"Avançon, Ernest-Thierion d’",,1
,"Avançon, Ernest-Thiérion de",,1
,"Avançon, Ernest-Thiérion d’",,3
,"Aveline, Mlle Eugénie-Aglaé",,2
,"Avendano, Séraphin",,1
,"Avendano, Séraphin d'",,1
,"Aveux, Mme Marie d'",,1
,"Aveux, Mme Marie d’",,1
,"Aviat, Auguste-Louis",,1
,"Aviat, Jules",,7
,"Aviat, Jules ",,2
,"Avon, Emile",,2
,"Avril, Edouard-Henri",,1
,"Avé, Emile-Georges",,1
,"Axenfeld, Henri",,7
,"Axenfeld, Henry",,23
,"Axenfeld, Henry ",,1
,"Ayné, Louis-Alfred",,1
,"Ayrton, Mlle Annie",,2
,"Ayrton, Mme Annie",,7
,"Ayrton, Mme Annie ",,1
,"Azam, Jean-Baptiste",,4
,"Aze, Adolphe-Valère",,3
,"Aze, Mlle Athalie",,1
,"Aze, Valère-Adolphe",,4
,"Aïta de La Penuela, Mlle Mathilde",,1
,"B....., Mme Henriette-Caroline",,1
,"Baade, Knud",,4
,"Baade, Knûd ",,1
,"Babcock, W. P.",,2
,"Babcock, W.-P.",,2
,"Babcock, William P.",,1
,"Babcock, William-P.",,3
,"Babet du Coudert, Mlle Joséphine-Marie",,1
,"Baccani, Attilio",,6
,"Baccani, Attilio ",,1
,"Baccard, Joseph",,1
,"Bacchetta, Angelo",,1
,"Baccuet, Prosper",,11
,"Baccuët, Prosper",,5
,"Bach, Armand-Eugène",,2
,"Bache, Otto",,1
,"Bachelin, Auguste",,19
,"Bachellery, Joseph-Félix",,1
,"Bachereau, Victor",,19
,"Bachereau, Victor ",,2
,Bachereau-Reverchon,,2
,"Bachereau-Reverchon, Victor",,1
,"Backer, Mlle Harriett",,1
,"Bacon, Henri",,1
,"Bacon, Henry",,13
,"Bacon, Henry ",,1
,"Bacot, Edmond",,2
,"Badel, Jules",,2
,"Badenier, Alexandre-Louis",,1
,"Bader, Auguste",,4
,"Bader, Augustin",,1
,"Badin, Fernand-Joseph",,1
,"Badin, Jules-Jean",,2
,"Badin, Pierre",,2
,"Baduel, Antoine-Paul",,1
,"Baduel, Paul-Antoine",,1
,"Baduel, Paul-Antoine ",,1
,"Baerdemaecker, Félix ",,1
,"Baerdemaecker, Félix de",,2
,"Baert, Henri",,2
,"Bafcop, Alexis",,1
,"Bagge, Magnus-Thulstrup",,1
,"Bahieu, Jules-Gustave",,1
,"Bahieu, Jules-Gustave ",,1
,"Bahieu, Mme Louise",,1
,"Bahin, Louis-Joseph",,8
,"Bail, Antoine",,10
,"Bail, Franc-Antoine",,1
,"Bail, Franck-Antoine",,3
,"Bail, Jean-Antoine",,8
,"Bail, Jean-Antoine ",,1
,"Bail, Joseph",,4
,"Baile, Jacques-Joseph",,2
,"Baile, Joseph",,4
,"Baillet, Adolphe",,1
,"Baillet, Ernest",,5
,"Baillet, Ernest ",,1
,"Bailly, Adolphe",,1
,"Bailly, Félix",,2
,"Bailly, Georges-Marie-Fernand",,1
,"Bailly, Léon",,4
,"Bailly, Léon-Charles-Adrien",,11
,"Bailly, Paul-Auguste",,2
,"Baird, W.-B.",,1
,"Baird, William",,5
,"Baird, William-B.",,3
,"Baird, William-B. ",,1
,"Baire, Aimé",,1
,"Baisch, Hermann ",,1
,"Bakalowicz, Ladislas",,18
,"Bakalowicz, Ladislas ",,2
,"Bakalowiez, Ladislas",,2
,"Baker, Mlle Ellen-K.",,2
,"Baker, Mme Ellen-K.",,1
,"Bakof, Julius",,4
,"Bakowska, Mlle Euphrosine",,2
,"Bal, Edouard",,1
,"Bal, Jean-Baptiste-Edouard",,11
,"Balaca, Richard",,1
,"Balbiani, Charles-Ernest",,1
,"Baldisseroni, Ipyridione",,2
,"Baldisseroni, Spiridione",,1
,"Baldus, Edouard",,4
,"Balfourier, Adolphe",,13
,"Balfourier, Adolphe-Paul-Emile",,34
,"Balfourier, Paul-Emile-Adolphe",,4
,"Baliat, Jacques",,2
,"Baligand, Maurice",,1
,"Balla, Jules",,2
,"Ballande, Louis",,2
,"Ballavoine, Jules-Frédéric",,9
,"Ballavoine, Jules-Frédéric ",,2
,"Balle, Anatole-Louis",,1
,"Ballereau, Emilien",,1
,"Ballet, Léon",,1
,"Ballet, Léon-Victor",,1
,"Ballin, Auguste",,5
,"Ballin, Auguste-Charles-Alfred",,5
,"Ballin, John",,1
,"Ballot, Georges-Napoléon",,1
,"Ballot, Mme (née Belloc)",,1
,"Ballot, Mme Adélaïde",,1
,"Ballot, Mme Adélaïde ",,1
,"Ballot, Mme Adélaïde (née Belloc)",,2
,"Ballot, Mme Adélaïde-Charles (née Belloc)",,1
,"Ballue, Hippolyte",,8
,"Ballue, Pierre-Ernest",,8
,"Ballue, Pierre-Ernest ",,1
,"Balmette, Jean-Jules",,6
,"Balmette, Jules",,4
,"Balny, Léopold-Gaston",,1
,"Balny-D'Avricourt, Gaston-Léopold",,1
,"Balny-d’Avricourt, Gaston-Léopold",,1
,"Baltard, Jules",,1
,"Balthasar, Casimir de",,11
,"Balthasar, Casimir-Victor-Alexandre de",,6
,"Balze frères, Paul et Raymond",,3
,"Balze, Mlle Anne-Marie-Annie",,1
,"Balze, Paul-Jean-Etienne",,2
,"Balze, Raymond",,24
,"Balze, Raymond ",,2
,"Bammeville, Mlle Juliette de",,2
,"Bance, Louis-Albert",,1
,"Bance, Louis-Jacques-Charles-Albert",,1
,"Bance, Louis-Jacques-Charles-Albert ",,1
,"Bannes du Port de Poncharra-Puygiron, Frédéric-Charles-Edmond de",,4
,"Bannes-Puygiron du Port de Pancharra, Frédéric-Charles-Edmond de",,1
,"Bannes-Puygiron du Port de Poncharra, Frédéric-Charles-Edmond de",,2
,"Banuelos, Mlle Antonia",,1
,"Banuelos, Mlle Antonia de",,2
,"Bar, Alexandre de",,4
,"Bar, Edouard-Auguste",,3
,"Bar, Mme Clémentine de",,4
,"Bar, Pierre-Alex André de",,1
,"Bar, Pierre-Alexandre de",,15
,"Bara, Edouard-Jules-Eugène",,1
,"Baragnon, Pierre",,1
,"Baranton, François",,1
,"Baraquin, Jean-Pierre-Léopold",,2
,"Baratti, Filippo ",,1
,"Barau, Emile",,4
,"Barau, Emile ",,2
,"Barbe, Jules",,2
,"Barbe, Jules-Edouard-Désiré",,1
,"Barbier, Désiré",,2
,"Barbier, Félix",,3
,"Barbier, Mlle Fanny",,1
,"Barbier, Mlle Victoire",,1
,"Barbier, Mme Victoire",,2
,"Barbier, Nicolas-Alexandre",,32
,"Barbot, Emmanuel",,2
,"Barbé, Jules",,7
,"Barclay, William",,8
,"Barcock, W.-P.",,1
,"Bard, Jean-Auguste",,13
,"Barden, Louis-François",,1
,Bardeu,,1
,"Bardon, Théodore",,1
,"Bardout, Victor",,1
,"Barescut, Mlle Estelle-Félicie-Marie",,5
,"Barescut, Mlle Estelle-Félicité-Marie",,1
,"Baret Du Coudert, Mme Marie-Joséphine",,1
,"Baret du Coudert, Mme Marie-Joséphine",,1
,"Bargue, Charles",,1
,"Baril, Gédéon",,1
,"Barilli, Cecrope",,6
,"Barilli, Cécrope",,3
,"Barillot, Mlle Léonie",,3
,"Barillot-Bonvallet, Mlle Léonie",,2
,"Barker, Thomas-John-Henry",,1
,"Barmont, Honoré",,4
,"Barnaba, Louis",,1
,"Barnaba, Louis-Julien-Joseph",,2
,"Barnes, Joseph",,1
,"Barnoin, Adolphe",,1
,"Barnoin, Camille",,3
,"Barock, William-P.",,8
,"Baron, Alexandre",,1
,"Baron, Dominique",,22
,"Baron, Dominique ",,1
,"Baron, Henri-Charles-Antoine",,3
,"Baron, Henry-Charles-Antoine",,5
,"Baron, Mlle Marie-Céline",,2
,"Baron, Mme Isabelle (née Facontat)",,2
,"Baron, Paul",,5
,"Baron, Stephane",,2
,"Baron, Stéphane",,30
,"Baron, Théodore",,2
,"Baron-Loubet, Louis-Hector",,1
,"Barraud, William",,1
,"Barrault, Jacques-Alfred",,2
,"Barre, Albert",,2
,"Barre, Auguste-Edmond",,1
,"Barre, Jean-Auguste ",,1
,"Barrelon, Jean-Baptiste",,1
,"Barret, Félix",,3
,"Barret, Urbain",,1
,"Barrias, Felix-Joseph",,1
,"Barrias, Félix-Joseph",,40
,"Barrias, Félix-Joseph ",,3
,"Barriat, Charles",,5
,"Barrois, Jean-Baptiste-Alfred",,3
,"Barrois, Mme Célestine",,1
,"Barry, François",,13
,"Barry, François-Bernard",,7
,"Barry, François-Pierre",,30
,"Barry, François-Pierre ",,2
,"Barry, Gustave",,3
,"Barry, Gustave-Edward",,4
,"Barry, Mlle Henriette",,2
,"Barrère, Emile",,1
,"Barré, Louis",,1
,"Barsac, Mme Marie",,14
,"Bartezzati, Louis",,1
,"Bartholomé, Paul-Albert",,4
,"Bartholony, Charles",,7
,"Bartier, Mme Marie",,2
,"Bartlett, William-Henry",,1
,"Bartolony, Charles",,1
,"Barvitius, Victor",,1
,"Bary, Mlle Marie-Mathilde",,2
,"Barzaghi-Cattaneo, Antonio",,2
,"Baré, Edouard",,1
,"Baschet, Ludovic",,7
,"Bassaget, Jean",,3
,"Bassard, Cécile",,1
,"Bassard, Mlle Cécile",,2
,Basset de Belavalle,,2
,"Basset de Belavalle, Louis",,1
,"Basset, Louis",,4
,"Bassot, Ferdinand",,6
,"Bassot, Ferdinand ",,1
,"Bastien, Denis-Ernest",,3
,"Bastien, Denis-Ernest ",,1
,"Bastien, Ernest",,8
,"Bastien, Gustave ",,1
,"Bastin, Ferdinand-Alexandre-Jean",,1
,"Bastos, Victor",,1
,"Bataille, Emile",,2
,"Bataille, Eugène",,1
,"Bataille, Jean-Auguste-Emile",,10
,"Bates, David",,1
,"Batifaud, Paul",,1
,"Batifaud-Vaur, Paul",,4
,"Battaille, Eugène",,21
,"Battaille, Mlle Suzanne",,3
,"Battanchon, Edmond",,4
,"Batut, François",,4
,"Baubry, Mlle Maria-Adelaïde",,3
,"Baubry, Mme Marie-Adélaïde",,1
,"Baucher, Charles",,1
,"Bauck, Jeanna",,1
,"Baud, Jean-Marc",,9
,"Baud, Marc",,1
,"Baud-Bovy, Auguste",,6
,"Baud-Bovy, Auguste ",,2
,"Baudart, Louis",,1
,"Baudbovy, Auguste",,2
,"Bauderon, Louis",,19
,"Baudet, Jean-Pierre",,1
,"Baudillon, Félix",,2
,"Baudin, Félix",,1
,"Baudinot, François-Albin",,2
,"Baudoin, Antoine-Albert",,1
,"Baudoin, Eugène",,3
,"Baudoin, Paul-Albert",,2
,"Baudon, Auguste-Adolphe",,1
,"Baudouin, Antoine-Albert",,5
,"Baudouin, Eugène",,14
,"Baudouin, Eugène ",,2
,"Baudouin, Louise",,1
,"Baudouin, Mme Léonide (née Noël Parfait)",,1
,"Baudouin, Paul-Albert",,3
,"Baudoux, Auguste-Xavier",,2
,"Baudrier, Gustave-Louis",,4
,"Baudrier, Gustave-Louis ",,1
,"Baudry, Paul-Jacques",,2
,"Baudry, Paul-Jacques-Aimé",,25
,"Bauger, Antony",,1
,"Baugnies, Eugène",,11
,"Baugnies, Eugène ",,2
,"Baugniet, Charles",,12
,"Baujault, Jean-Baptiste",,1
,"Baumes, Amédée",,17
,"Baumes, Amédée Marie-Louis",,4
,"Baumes, Amédée-Louis-Marie",,2
,"Baumes, Amédée-Marie-Louis",,4
,"Baumes, Louis-Marie-Amédée",,3
,"Baune, Adolphe",,3
,"Baurens, Adolphe",,1
,"Bavoux, Charles-Jules-Nestor",,21
,"Bavoux, Nestor",,11
,"Bavoux, Nestor ",,1
,"Bayard, Emile",,10
,"Bayard, Emile ",,2
,"Bayard, Emile-Antoine",,7
,"Bayard, Miss Kate",,1
,"Baye, Pierre-Alphonse",,4
,"Bayer, Charles",,1
,"Bayeux, Louis-Auguste",,3
,"Bayle, Mlle Marie",,2
,"Bayot, Adolphe",,2
,"Bazille, Jean-Frédéric",,5
,Bazin,,1
,"Bazin de La Bintinays, Eugène",,1
,"Bazin, Charles",,25
,"Bazin, Eugène",,2
,"Bazin, Jules",,1
,"Bazin, Louis-Charles",,5
,"Bazin, Pierre-Hippolyte",,1
,"Bbounzos, Antoine",,1
,"Beale, Mlle Sophie",,1
,"Beauce, Vivant",,4
,"Beauchard, Mlle Angéline",,2
,"Beauchat, Léon-Emile",,1
,"Beauchat, Léon-Emile ",,1
,"Beaucé, Vivant",,3
,"Beaufeu, Pierre-Albert",,4
,"Beaufeu, Pierre-Albert ",,1
,"Beauge, Antony",,1
,"Beauger, Antoni",,4
,"Beauger, Antony",,14
,"Beaugrand, Achille",,3
,"Beaugrand, Ernest",,1
,"Beaujanot, Auguste",,1
,"Beaujanot, Louis-Auguste",,2
,"Beaujeu, François-Marie-Paul de",,1
,"Beaujeu, Paul de",,3
,"Beaujeu, Paul-François-Marie",,1
,"Beaujeu, Paul-François-Marie de",,10
,"Beaujoint, Léon",,9
,"Beaujouan, Jean-Louis-Amédée",,2
,"Beaume, Joseph",,48
,"Beaume, Joseph ",,2
,"Beaumetz, Henry-Charles-Etienne",,2
,"Beaumon, Charles-Edouard de",,1
,Beaumont,,2
,"Beaumont, Auguste",,1
,"Beaumont, Charles-Edouard",,1
,"Beaumont, Charles-Edouard de",,16
,"Beaumont, Charles-Edouard de ",,1
,"Beaumont, Edouard deLangdon, M. Woodbury",,1
,"Beaumont, Gustave",,1
,"Beaumont, Louis",,1
,"Beaumont, Mlle Pauline",,3
,"Beaumé, Joseph",,2
,"Beaunier, Firmin-Hippolyte",,4
,"Beaurepaire, Alfred Quesnay de",,1
,"Beaury-Saurel, Mlle Amélie",,4
,"Beauvais, Armand",,20
,"Beauvais, Armand ",,2
,"Beauvais, Aumand",,2
,"Beauvais, Hippolyte",,7
,"Beauvais, Mme Anais (née Lejault)",,1
,"Beauvais, Mme Anaïs",,3
,"Beauvais, Mme Anaïs ",,2
,"Beauvais, Mme Anaïs (née Lejault)",,11
,"Beauvais, Paul",,1
,"Beauvais, Paul-Armand-Francis",,7
,"Beauvallet, Joseph, dit Saint-Victor",,1
,"Beauvallet, Pierre-François",,3
,"Beauverie, Charles-Joseph",,19
,"Beauverie, Charles-Joseph ",,2
